id,name,ima_formula,groupid,entrytype_text,colour,hmin,hmax,lustre,csystem,shortcode_ima,url
52924,Elasmochloite,Na<sub>3</sub>Cu<sub>6</sub>BiO<sub>4</sub>(SO<sub>4</sub>)<sub>5</sub>,0,mineral,Green,0.0,0.0,,Monoclinic,Ela,https://www.mindat.org/min-52924.html
52988,Picaite,NaCa[AsO<sub>3</sub>OH][AsO<sub>2</sub>(OH)<sub>2</sub>],0,mineral,Colorless,3.5,3.5,,Monoclinic,Pic,https://www.mindat.org/min-52988.html
52989,Ríosecoite,Ca<sub>2</sub>Mg(AsO<sub>3</sub>OH)<sub>3</sub>(H<sub>2</sub>O)<sub>2</sub>,0,mineral,Colorless,3.5,3.5,,Triclinic,Rse,https://www.mindat.org/min-52989.html
52990,Camanchacaite,Na&#9723;CaMg<sub>2</sub>(AsO<sub>4</sub>)<sub>2</sub>[AsO<sub>2</sub>(OH)<sub>2</sub>],29266,mineral,"Colourless, pink-beige",2.5,2.5,,Monoclinic,Ccc,https://www.mindat.org/min-52990.html
52991,Meyrowitzite,Ca(UO<sub>2</sub>)(CO<sub>3</sub>)<sub>2</sub> &middot; 5H<sub>2</sub>O,0,mineral,Yellow,2.0,2.0,,Monoclinic,Mey,https://www.mindat.org/min-52991.html
52992,Wumuite,KAl<sub>0.33</sub>W<sub>2.67</sub>O<sub>9</sub>,0,mineral,Light green,5.0,6.0,,Hexagonal,Wum,https://www.mindat.org/min-52992.html
52993,Pandoraite-Ba,BaV<sup>4+</sup><sub>5</sub>V<sup>5+</sup><sub>2</sub>O<sub>16</sub> &middot; 3H<sub>2</sub>O,0,mineral,Dark blue,2.5,2.5,,Monoclinic,Pdo-Ba,https://www.mindat.org/min-52993.html
52994,Pandoraite-Ca,CaV<sup>4+</sup><sub>5</sub>V<sup>5+</sup><sub>2</sub>O<sub>16</sub> &middot; 3H<sub>2</sub>O,0,mineral,Dark blue,2.5,2.5,,Monoclinic,Pdo-Ca,https://www.mindat.org/min-52994.html
52995,Stefanweissite,"(Ca,REE)<sub>2</sub>Zr<sub>2</sub>(Nb,Ti)(Ti,Nb)<sub>2</sub>Fe<sup>2+</sup>O<sub>14</sub>",0,mineral,"Brown, reddish-brown",0.0,0.0,,Orthorhombic,Swi,https://www.mindat.org/min-52995.html
52996,Eddavidite,Cu<sub>12</sub>Pb<sub>2</sub>O<sub>15</sub>Br<sub>2</sub>,0,mineral,Black,4.0,4.0,,Isometric,Edv,https://www.mindat.org/min-52996.html
52997,Gaildunningite,"Hg<sup>2+</sup><sub>3</sub>[NHg<sup>2+</sup><sub>2</sub>]<sub>18</sub>(Cl,I)<sub>24</sub>",0,mineral,Yellow to orange to darker orange-red,3.0,3.0,,Orthorhombic,Gai,https://www.mindat.org/min-52997.html
52998,Cerromojonite,CuPbBiSe<sub>3</sub>,39690,mineral,Black,0.0,0.0,,Orthorhombic,Cmj,https://www.mindat.org/min-52998.html
53024,Yarzhemskiite,K[B<sub>5</sub>O<sub>7</sub>(OH)<sub>2</sub>] &middot; H<sub>2</sub>O,0,mineral,Colorless,2.5,2.5,,Monoclinic,Yzm,https://www.mindat.org/min-53024.html
53041,Thermaerogenite,CuAl<sub>2</sub>O<sub>4</sub>,52933,mineral,"Brown, yellow-brown, red-brown, brown-yellow, brown-red",0.0,0.0,,Isometric,Tag,https://www.mindat.org/min-53041.html
53045,Hitachiite,Pb<sub>5</sub>Bi<sub>2</sub>Te<sub>2</sub>S<sub>6</sub>,39723,mineral,silver gray,2.5,3.0,,Trigonal,Hit,https://www.mindat.org/min-53045.html
53047,Lepageite,Mn<sup>2+</sup><sub>3</sub>(Fe<sup>3+</sup><sub>7</sub>Fe<sup>2+</sup><sub>4</sub>)O<sub>3</sub>[Sb<sup>3+</sup><sub>5</sub>As<sup>3+</sup><sub>8</sub>O<sub>34</sub>],0,mineral,Brownish-black,0.0,0.0,,Triclinic,Lep,https://www.mindat.org/min-53047.html
53051,Pliniusite,Ca<sub>5</sub>(VO<sub>4</sub>)<sub>3</sub>F,32275,mineral,Colorless or white,0.0,0.0,,Hexagonal,Pli,https://www.mindat.org/min-53051.html
53053,Goldschmidtite,KNbO<sub>3</sub>,50237,mineral,Dark green,0.0,0.0,,Isometric,Gsc,https://www.mindat.org/min-53053.html
53055,Mengeite,"Ba(Mg,Mn<sup>2+</sup>)Mn<sup>3+</sup><sub>4</sub>(PO<sub>4</sub>)<sub>4</sub>(OH)<sub>4</sub> &middot; 4H<sub>2</sub>O",0,mineral,Dark orange-red ,3.0,3.0,,Triclinic,Mge,https://www.mindat.org/min-53055.html
53058,Proxidecagonite,Al<sub>34</sub>Ni<sub>9</sub>Fe<sub>2</sub>,0,mineral,Grey to black,0.0,0.0,,Orthorhombic,Pdec,https://www.mindat.org/min-53058.html
53102,Alterite,Zn<sub>2</sub>Fe<sup>3+</sup><sub>4</sub>(SO<sub>4</sub>)<sub>4</sub>(C<sub>2</sub>O<sub>4</sub>)<sub>2</sub>(OH)<sub>4</sub> &middot; 17H<sub>2</sub>O,0,mineral,Yellow-green,1.5,0.0,,Monoclinic,Atr,https://www.mindat.org/min-53102.html
53137,Milanriederite,"(Ca,REE)<sub>19</sub>Fe<sup>3+</sup>Al<sub>4</sub>(Mg,Al,Fe<sup>3+</sup>)<sub>8</sub>Si<sub>18</sub>O<sub>68</sub>(OH,O)<sub>10</sub>",32107,mineral,Dark brownish-red,6.0,6.0,,Tetragonal,Mlrd,https://www.mindat.org/min-53137.html
53138,Hanauerite,AgHgSI,0,mineral,yellow,0.0,0.0,,Orthorhombic,Hna,https://www.mindat.org/min-53138.html
53139,Manaevite-(Ce),"Ca<sub>11</sub>(Ce,H<sub>2</sub>O,Ca)<sub>8</sub>Mg(Al,Fe)<sub>4</sub>(Mg,Ti,Fe<sup>3+</sup>)<sub>8</sub>[Si<sub>2</sub>O<sub>7</sub>]<sub>4</sub>[(SiO<sub>4</sub>)<sub>8</sub>(H<sub>4</sub>O<sub>4</sub>)<sub>2</sub>](OH)<sub>9</sub>",32107,mineral, dark orange,4.5,0.0,,Tetragonal,Mv-Ce,https://www.mindat.org/min-53139.html
53140,Parafiniukite,Ca<sub>2</sub>Mn<sub>3</sub>(PO<sub>4</sub>)<sub>3</sub>Cl,42672,mineral,Dark olive green ,4.0,5.0,,Hexagonal,Pfn,https://www.mindat.org/min-53140.html
53141,Bicapite,[KNa<sub>2</sub>Mg<sub>2</sub>(H<sub>2</sub>O)<sub>25</sub>][H<sub>2</sub>PV<sup>5+</sup><sub>12</sub>O<sub>40</sub>(V<sup>5+</sup>O)<sub>2</sub>],0,mineral," dark red-brown, often appearing black",1.5,1.5,,Tetragonal,Bic,https://www.mindat.org/min-53141.html
53142,Antofagastaite,Na<sub>2</sub>Ca(SO<sub>4</sub>)<sub>2</sub> &middot; 1.5H<sub>2</sub>O,0,mineral,Colourless,3.0,3.0,,Monoclinic,Atf,https://www.mindat.org/min-53142.html
53143,Potassic-jeanlouisite,K(NaCa)(Mg<sub>4</sub>Ti)Si<sub>8</sub>O<sub>22</sub>O<sub>2</sub>,43538,mineral,Pale-yellow to colourless,0.0,0.0,,Monoclinic,Pjl,https://www.mindat.org/min-53143.html
53146,Crowningshieldite,(Ni<sub>0.9</sub>Fe<sub>0.1</sub>)S,0,mineral,bronze yellow,3.0,3.5,,Hexagonal,Csh,https://www.mindat.org/min-53146.html
53148,Fanfaniite,Ca<sub>4</sub>Mn<sup>2+</sup>Al<sub>4</sub>(PO<sub>4</sub>)<sub>6</sub>(OH)<sub>4</sub> &middot; 12H<sub>2</sub>O,53588,mineral,colorless,0.0,0.0,,Monoclinic,Ffa,https://www.mindat.org/min-53148.html
53152,Bonacinaite,Sc(AsO<sub>4</sub>) &middot; 2H<sub>2</sub>O,31966,mineral, colourless (with faint to distinct violet tints),3.5,4.0,,Monoclinic,Bci,https://www.mindat.org/min-53152.html
53154,Kruijenite,Ca<sub>4</sub>Al<sub>4</sub>(SO<sub>4</sub>)F<sub>2</sub>(OH)<sub>16</sub> &middot; 2H<sub>2</sub>O,0,mineral,Pale greenish-yellow to colourless,3.0,3.0,,Tetragonal,Kje,https://www.mindat.org/min-53154.html
53156,Demagistrisite,BaCa<sub>2</sub>Mn<sup>3+</sup><sub>4</sub>(Si<sub>3</sub>O<sub>10</sub>)(Si<sub>2</sub>O<sub>7</sub>)(OH)<sub>4</sub> &middot; 3H<sub>2</sub>O,0,mineral,orange brown to red brown,0.0,0.0,,Orthorhombic,Dmg,https://www.mindat.org/min-53156.html
53160,Erikjonssonite,"(Pb<sub>32</sub>O<sub>21</sub>)[(V,Si,Mo,As)O<sub>4</sub>]<sub>4</sub>Cl<sub>9</sub>",0,mineral,Orange-red,2.5,2.5,,Monoclinic,Ejs,https://www.mindat.org/min-53160.html
53161,Falgarite,K<sub>4</sub>(VO)<sub>3</sub>(SO<sub>4</sub>)<sub>5</sub>,0,mineral,Turquoise,2.0,3.0,,Monoclinic,Fal,https://www.mindat.org/min-53161.html
53165,Monteneveite,Ca<sub>3</sub>Sb<sup>5+</sup><sub>2</sub>(Fe<sup>3+</sup><sub>2</sub>Fe<sup>2+</sup>)O<sub>12</sub>,1651,mineral,Black,6.5,7.0,,Isometric,Mtv,https://www.mindat.org/min-53165.html
53166,Nataliakulikite,"Ca<sub>4</sub>Ti<sub>2</sub>(Fe<sup>3+</sup>,Fe<sup>2+</sup>)(Si,Fe<sup>3+</sup>,Al)O<sub>11</sub>",50243,mineral,Brown,5.5,6.0,,Orthorhombic,Nkk,https://www.mindat.org/min-53166.html
53167,Breyite,Ca<sub>3</sub>Si<sub>3</sub>O<sub>9</sub>,55046,mineral,Colorless,0.0,0.0,,Triclinic,Byi,https://www.mindat.org/min-53167.html
53168,Ferrirockbridgeite,(Fe<sup>3+</sup><sub>0.67</sub>&#9723;<sub>0.33</sub>)<sub>2</sub>(Fe<sup>3+</sup>)<sub>3</sub>(PO<sub>4</sub>)<sub>3</sub>(OH)<sub>4</sub>(H<sub>2</sub>O),39395,mineral,Reddish-brown,0.0,0.0,,Orthorhombic,Frck,https://www.mindat.org/min-53168.html
53169,Udinaite,NaMg<sub>4</sub>(VO<sub>4</sub>)<sub>3</sub>,0,mineral,"beige, pale brownish, brownish-yellowish or greyish-brownish",3.5,3.5,,Tetragonal,Udn,https://www.mindat.org/min-53169.html
53170,Arsenudinaite,NaMg<sub>4</sub>(AsO<sub>4</sub>)<sub>3</sub>,0,mineral,"beige, pale brownish, brownish-yellowish or greyish-brownish",3.5,3.5,,Tetragonal,Audn,https://www.mindat.org/min-53170.html
53171,Carletonmooreite,Ni<sub>3</sub>Si,0,mineral,,0.0,0.0,,Isometric,Cmo,https://www.mindat.org/min-53171.html
53188,Nipalarsite,Ni<sub>8</sub>Pd<sub>3</sub>As<sub>4</sub>,0,mineral,,4.0,4.0,,Isometric,Nip,https://www.mindat.org/min-53188.html
53190,Krasnoshteinite,Al<sub>8</sub>[B<sub>2</sub>O<sub>4</sub>(OH)<sub>2</sub>](OH)<sub>16</sub>Cl<sub>4</sub> &middot; 7H<sub>2</sub>O,0,mineral,colorless,3.0,3.0,,Monoclinic,Knh,https://www.mindat.org/min-53190.html
53192,Aravaite,Ba<sub>2</sub>Ca<sub>18</sub>(SiO<sub>4</sub>)<sub>6</sub>(PO<sub>4</sub>)<sub>3</sub>(CO<sub>3</sub>)F<sub>3</sub>O,53194,mineral,,0.0,0.0,,Trigonal,Arv,https://www.mindat.org/min-53192.html
53197,Gasparite-(La),La(AsO<sub>4</sub>),471268,mineral,Yellow (in polished sections),0.0,0.0,,Monoclinic,Gsp-La,https://www.mindat.org/min-53197.html
53199,Okieite,Mg<sub>3</sub>[V<sub>10</sub>O<sub>28</sub>] &middot; 28H<sub>2</sub>O,0,mineral,Bright red to red orange to yellow orange,1.5,1.5,,Triclinic,Oki,https://www.mindat.org/min-53199.html
53206,Jeankempite,Ca<sub>5</sub>(AsO<sub>4</sub>)<sub>2</sub>(AsO<sub>3</sub>OH)<sub>2</sub>(H<sub>2</sub>O)<sub>7</sub>,0,mineral,Colorless to white,1.5,1.5,,Triclinic,Jkp,https://www.mindat.org/min-53206.html
53207,Ramaccioniite,Cu<sub>4</sub>[SeO<sub>4</sub>](OH)<sub>6</sub>,0,mineral,,0.0,0.0,,Monoclinic,Rmc,https://www.mindat.org/min-53207.html
53208,Prachařite,CaSb<sup>5+</sup><sub>2</sub>(As<sup>3+</sup><sub>2</sub>O<sub>5</sub>)<sub>2</sub>O<sub>2</sub> &middot; 10H<sub>2</sub>O,0,mineral,Colorless to white,2.0,2.5,,Trigonal,Pcř,https://www.mindat.org/min-53208.html
53209,Cuatrocapaite-(NH₄),(NH<sub>4</sub>)<sub>3</sub>(NaMg&#9723;)(As<sub>2</sub>O<sub>3</sub>)<sub>6</sub>Cl<sub>6</sub> &middot; 16H<sub>2</sub>O,471029,mineral,colorless to white,2.5,2.5,,Trigonal,Ctc-NH4,https://www.mindat.org/min-53209.html
53211,Cuatrocapaite-(K),K<sub>3</sub>(NaMg&#9723;)(As<sub>2</sub>O<sub>3</sub>)<sub>6</sub>Cl<sub>6</sub> &middot; 16H<sub>2</sub>O,471029,mineral,Colorless ,2.5,2.5,,Trigonal,Ctc-K,https://www.mindat.org/min-53211.html
53212,Badakhshanite-(Y),Y<sub>2</sub>Mn<sub>4</sub>Al(Si<sub>2</sub>B<sub>7</sub>BeO<sub>24</sub>),0,mineral,Yellow-brown,6.5,7.0,,Orthorhombic,Bad-Y,https://www.mindat.org/min-53212.html
53213,Ferriakasakaite-(Ce),CaCeFe<sup>3+</sup>AlMn<sup>2+</sup>(Si<sub>2</sub>O<sub>7</sub>)(SiO<sub>4</sub>)O(OH),46220,mineral,Dark brown,5.0,5.5,,Monoclinic,Fak-Ce,https://www.mindat.org/min-53213.html
53214,Ekebergite,ThFeNb<sub>2</sub>O<sub>8</sub>,0,mineral,,0.0,0.0,,Monoclinic,Ekb,https://www.mindat.org/min-53214.html
53215,Espadaite,Na<sub>4</sub>Ca<sub>3</sub>Mg<sub>2</sub>[AsO<sub>3</sub>(OH)]<sub>2</sub>[AsO<sub>2</sub>(OH)<sub>2</sub>]<sub>10</sub>(H<sub>2</sub>O)<sub>6</sub> &middot; H<sub>2</sub>O,0,mineral,Colorless ,2.0,2.0,,Orthorhombic,Esp,https://www.mindat.org/min-53215.html
53216,Natroaphthitalite,KNa<sub>3</sub>(SO<sub>4</sub>)<sub>2</sub>,0,mineral,yellow to colorless,0.0,0.0,,Trigonal,Natt,https://www.mindat.org/min-53216.html
53217,Lehmannite,Na<sub>18</sub>Cu<sub>12</sub>TiO<sub>8</sub>(AsO<sub>4</sub>)<sub>8</sub>FCl<sub>5</sub>,0,mineral,Dark greyish green to olive-greenish black,4.5,0.0,,Monoclinic,Leh,https://www.mindat.org/min-53217.html
53218,Lumsdenite,NaCa<sub>3</sub>Mg<sub>2</sub>(As<sup>3+</sup>V<sup>4+</sup><sub>2</sub>V<sup>5+</sup><sub>10</sub>As<sup>5+</sup><sub>6</sub>O<sub>51</sub>) &middot; 45H<sub>2</sub>O,0,mineral,Dark green blue,2.0,2.0,,Triclinic,Lum,https://www.mindat.org/min-53218.html
53219,Armellinoite-(Ce),Ca<sub>4</sub>Ce<sup>4+</sup>(AsO<sub>4</sub>)<sub>4</sub> &middot; H<sub>2</sub>O,0,mineral,"pale yellow to brown–yellow; also honey-yellow, canary-yellow, yellow-greenish, yellow-brown",3.0,3.5,,Tetragonal,Aml-Ce,https://www.mindat.org/min-53219.html
53220,Akopovaite,Al<sub>4</sub>Li<sub>2</sub>(OH)<sub>12</sub>(CO<sub>3</sub>)(H<sub>2</sub>O)<sub>3</sub>,43290,mineral,white or yellowish,1.0,1.0,,Monoclinic,Av,https://www.mindat.org/min-53220.html
53221,Gladkovskyite,MnTlAs<sub>3</sub>S<sub>6</sub>,0,mineral,Dark cherry-red,2.0,2.5,,Trigonal,Gkv,https://www.mindat.org/min-53221.html
53222,Escheite,Ca<sub>2</sub>NaMnTi<sub>5</sub>[Si<sub>12</sub>O<sub>34</sub>]O<sub>2</sub>(OH)<sub>3</sub> &middot; 12H<sub>2</sub>O,35110,mineral,,0.0,0.0,,Orthorhombic,Esc,https://www.mindat.org/min-53222.html
53223,Uroxite,[(UO<sub>2</sub>)<sub>2</sub>(C<sub>2</sub>O<sub>4</sub>)(OH)<sub>2</sub>(H<sub>2</sub>O)<sub>2</sub>] &middot; H<sub>2</sub>O,0,mineral,light yellow,2.0,2.0,,Monoclinic,Urx,https://www.mindat.org/min-53223.html
53224,Lussierite,Na<sub>10</sub>[(UO<sub>2</sub>)(SO<sub>4</sub>)<sub>4</sub>](SO<sub>4</sub>)<sub>2</sub>(H<sub>2</sub>O)<sub>3</sub>,0,mineral,Light greenish yellow,2.5,2.5,,Monoclinic,Lsi,https://www.mindat.org/min-53224.html
53233,Asimowite,Fe<sub>2</sub>SiO<sub>4</sub>,0,mineral,,0.0,0.0,,Orthorhombic,Amw,https://www.mindat.org/min-53233.html
53234,Amamoorite,CaMn<sup>2+</sup><sub>2</sub>Mn<sup>3+</sup>(Si<sub>2</sub>O<sub>7</sub>)O(OH),46549,mineral,Black; in thin section intensely orange-red ,6.0,6.0,,Monoclinic,Amo,https://www.mindat.org/min-53234.html
53235,Ferriperbøeite-(La),(CaLa<sub>3</sub>)(Fe<sup>3+</sup>Al<sub>2</sub>Fe<sup>2+</sup>)[Si<sub>2</sub>O<sub>7</sub>][SiO<sub>4</sub>]<sub>3</sub>O(OH)<sub>2</sub>,51984,mineral, brownish-black,6.0,6.0,,Monoclinic,Fpbø-La,https://www.mindat.org/min-53235.html
53236,Radekškodaite-(La),(CaLa<sub>5</sub>)(Al<sub>4</sub>Fe<sup>2+</sup>)[Si<sub>2</sub>O<sub>7</sub>][SiO<sub>4</sub>]<sub>5</sub>O(OH)<sub>3</sub>,471033,mineral,Greenish-brown,6.5,6.5,,Monoclinic,Ršk-La,https://www.mindat.org/min-53236.html
53237,Laverovite,K<sub>2</sub>NaMn<sub>7</sub>Zr<sub>2</sub>(Si<sub>4</sub>O<sub>12</sub>)<sub>2</sub>O<sub>2</sub>(OH)<sub>4</sub>F,46963,mineral,Pale-brown to dark-brown,3.0,3.0,,Triclinic,Lvv,https://www.mindat.org/min-53237.html
53238,Tschaunerite,(Fe<sup>2+</sup>)(Fe<sup>2+</sup>Ti<sup>4+</sup>)O<sub>4</sub>,54112,mineral,Black,0.0,0.0,,Orthorhombic,Tsc,https://www.mindat.org/min-53238.html
53252,Feiite,Fe<sup>2+</sup><sub>2</sub>(Fe<sup>2+</sup>Ti<sup>4+</sup>)O<sub>5</sub>,0,mineral,,0.0,0.0,,Orthorhombic,Fei,https://www.mindat.org/min-53252.html
53253,Liuite,FeTiO<sub>3</sub>,0,mineral,,0.0,0.0,,Orthorhombic,Liu,https://www.mindat.org/min-53253.html
53254,Ferri-mottanaite-(Ce),Ca<sub>4</sub>Ce<sub>2</sub>Fe<sup>3+</sup>(Be<sub>1.5</sub>&#9723;<sub>0.5</sub>)[Si<sub>4</sub>B<sub>4</sub>O<sub>22</sub>]O<sub>2</sub>,29214,mineral,,0.0,0.0,,Monoclinic,Fmot-Ce,https://www.mindat.org/min-53254.html
53255,Natrowalentaite,[Fe<sup>3+</sup><sub>0.5</sub>Na<sub>0.5</sub>(H<sub>2</sub>O)<sub>6</sub>][NaAs<sup>3+</sup><sub>2</sub>(Fe<sup>3+</sup><sub>2.33</sub>W<sup>6+</sup><sub>0.67</sub>)(PO<sub>4</sub>)<sub>2</sub>O<sub>7</sub>],54372,mineral,Greenish-yellow,0.0,0.0,,Orthorhombic,Nwal,https://www.mindat.org/min-53255.html
53294,Carmeltazite,ZrAl<sub>2</sub>Ti<sub>4</sub>O<sub>11</sub>,0,mineral,Dark brown to dark green,0.0,0.0,,Orthorhombic,Ctz,https://www.mindat.org/min-53294.html
53344,Avdeevite,NaAl<sub>4</sub>(Be<sub>5</sub>Li)(Si<sub>6</sub>O<sub>18</sub>)<sub>2</sub>(H<sub>2</sub>O)<sub>1-2</sub>,40374,mineral,Pink,8.0,8.0,,Hexagonal,Avd,https://www.mindat.org/min-53344.html
53346,Nickeltyrrellite,CuNi<sub>2</sub>Se<sub>4</sub>,52867,mineral,Black,0.0,0.0,,Isometric,Nty,https://www.mindat.org/min-53346.html
53348,Pseudomarkeyite,Ca<sub>8</sub>(UO<sub>2</sub>)<sub>4</sub>(CO<sub>3</sub>)<sub>12</sub>(H<sub>2</sub>O)<sub>18</sub> &middot; 3H<sub>2</sub>O,55682,mineral,Pale green yellow,1.0,1.0,,Monoclinic,Pmk,https://www.mindat.org/min-53348.html
53350,Magnesiobermanite,MgMn<sup>3+</sup><sub>2</sub>(PO<sub>4</sub>)<sub>2</sub>(OH)<sub>2</sub> &middot; 4H<sub>2</sub>O,0,mineral,orange-red to brownish red,3.5,3.5,,Monoclinic,Mbrm,https://www.mindat.org/min-53350.html
53352,Perbøeite-(La),(CaLa<sub>3</sub>)(Al<sub>3</sub>Fe<sup>2+</sup>)[Si<sub>2</sub>O<sub>7</sub>][SiO<sub>4</sub>]<sub>3</sub>O(OH)<sub>2</sub>,51984,mineral,brownish black,6.0,6.0,,Monoclinic,Pbø-La,https://www.mindat.org/min-53352.html
53354,Nikmelnikovite,Ca<sub>12</sub>Fe<sup>2+</sup>Fe<sup>3+</sup><sub>3</sub>Al<sub>3</sub>(SiO<sub>4</sub>)<sub>6</sub>(OH)<sub>20</sub>,1651,mineral,Brown to red,5.5,5.5,,Trigonal,Nmn,https://www.mindat.org/min-53354.html
53356,Llantenesite,Cu<sub>6</sub>Al[SeO<sub>4</sub>](OH)<sub>12</sub>Cl &middot; 3H<sub>2</sub>O,0,mineral,,0.0,0.0,,Trigonal,Lla,https://www.mindat.org/min-53356.html
53358,Donwilhelmsite,CaAl<sub>4</sub>Si<sub>2</sub>O<sub>11</sub>,0,mineral,,0.0,0.0,,Hexagonal,Dwh,https://www.mindat.org/min-53358.html
53360,Glikinite,Zn<sub>3</sub>O(SO<sub>4</sub>)<sub>2</sub>,0,mineral,Colorless,2.0,3.0,,Monoclinic,Gli,https://www.mindat.org/min-53360.html
53362,Šlikite,Zn<sub>2</sub>Mg(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub> &middot; 4H<sub>2</sub>O,0,mineral,snow-white (aggregates),2.0,2.0,,Triclinic,Šlk,https://www.mindat.org/min-53362.html
53364,Orthocuproplatinum,Pt<sub>3</sub>Cu,0,mineral,Greyish white,4.0,4.0,,Orthorhombic,Ocpt,https://www.mindat.org/min-53364.html
53366,Nickolayite,FeMoP,56001,mineral,Light-grey to greyish-white,0.0,0.0,,Orthorhombic,Nkl,https://www.mindat.org/min-53366.html
53368,Reaphookhillite,MgZn<sub>2</sub>(PO<sub>4</sub>)<sub>2</sub> &middot; 4H<sub>2</sub>O,0,mineral,Colorless,0.0,0.0,,Triclinic,Rea,https://www.mindat.org/min-53368.html
53370,Davidbrownite-(NH4),(NH<sub>4</sub>)<sub>5</sub>(V<sup>4+</sup>O)<sub>2</sub>(C<sub>2</sub>O<sub>4</sub>)[PO<sub>2.75</sub>(OH)<sub>1.25</sub>]<sub>4</sub> &middot; 3H<sub>2</sub>O,0,mineral,Light green-blue,2.0,2.0,,Monoclinic,Dbn-NH4,https://www.mindat.org/min-53370.html
53371,Ognitite,NiBiTe,0,mineral,black,0.0,0.0,,Trigonal,Ogn,https://www.mindat.org/min-53371.html
53372,Stergiouite,CaZn<sub>2</sub>(AsO<sub>4</sub>)<sub>2</sub> &middot; 4H<sub>2</sub>O,0,mineral,White to colourless,3.0,3.0,,Monoclinic,Sgo,https://www.mindat.org/min-53372.html
53373,Bouškaite,(MoO<sub>2</sub>)<sub>2</sub>O(SO<sub>3</sub>OH)<sub>2</sub>(H<sub>2</sub>O)<sub>2</sub> &middot; 2H<sub>2</sub>O,0,mineral,Colorless to light beige,2.0,2.0,,Triclinic,Bok,https://www.mindat.org/min-53373.html
53374,Kenngottite,Mn<sup>2+</sup><sub>3</sub>Fe<sup>3+</sup><sub>4</sub>(PO<sub>4</sub>)<sub>4</sub>(OH)<sub>6</sub>(H<sub>2</sub>O)<sub>2</sub>,0,mineral,brown,4.0,5.0,,Monoclinic,Kgt,https://www.mindat.org/min-53374.html
53375,Edscottite,Fe<sub>5</sub>C<sub>2</sub>,0,mineral,,0.0,0.0,,Monoclinic,Est,https://www.mindat.org/min-53375.html
53400,Lazaraskeite,Cu(C<sub>2</sub>H<sub>3</sub>O<sub>3</sub>)<sub>2</sub>,470942,mineral,Greenish blue,2.0,2.0,,Monoclinic,Lza,https://www.mindat.org/min-53400.html
53405,Spiridonovite,"(Cu<sub>1-x</sub>Ag<sub>x</sub>)<sub>2</sub>Te, (x&#8776;0.4)",0,mineral,Black,3.0,3.0,,Trigonal,Srv,https://www.mindat.org/min-53405.html
53409,Kollerite,(NH<sub>4</sub>)<sub>2</sub>Fe<sup>3+</sup>(SO<sub>3</sub>)<sub>2</sub>(OH) &middot; H<sub>2</sub>O,0,mineral,Yellow,2.0,0.0,,Orthorhombic,Klr,https://www.mindat.org/min-53409.html
53410,Nixonite,Na<sub>2</sub>Ti<sub>6</sub>O<sub>13</sub>,0,mineral,,5.0,6.0,,Monoclinic,Nix,https://www.mindat.org/min-53410.html
53412,Isselite,Cu<sub>6</sub>(SO<sub>4</sub>)(OH)<sub>10</sub>(H<sub>2</sub>O)<sub>4</sub> &middot; H<sub>2</sub>O,0,mineral,Blue,0.0,0.0,,Orthorhombic,Iss,https://www.mindat.org/min-53412.html
53413,Khurayyimite,Ca<sub>7</sub>Zn<sub>4</sub>(Si<sub>2</sub>O<sub>7</sub>)<sub>2</sub>(OH)<sub>10</sub> &middot; 4H<sub>2</sub>O,0,mineral,Colorless,0.0,0.0,,Monoclinic,Khu,https://www.mindat.org/min-53413.html
53414,Siwaqaite,Ca<sub>6</sub>Al<sub>2</sub>(CrO<sub>4</sub>)<sub>3</sub>(OH)<sub>12</sub> &middot; 26H<sub>2</sub>O,29289,mineral,Canary yellow,2.0,2.0,,Trigonal,Siw,https://www.mindat.org/min-53414.html
53415,Polekhovskyite,MoNiP<sub>2</sub>,0,mineral,Bluish-gray,0.0,0.0,,Hexagonal,Pkh,https://www.mindat.org/min-53415.html
53416,Mangani-pargasite,NaCa<sub>2</sub>(Mg<sub>4</sub>Mn<sup>3+</sup>)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>(OH)<sub>2</sub>,43429,mineral,red to reddish brown,5.0,6.0,,Monoclinic,Mprg,https://www.mindat.org/min-53416.html
53417,Natromarkeyite,Na<sub>2</sub>Ca<sub>8</sub>(UO<sub>2</sub>)<sub>4</sub>(CO<sub>3</sub>)<sub>13</sub>(H<sub>2</sub>O)<sub>24</sub> &middot; 3H<sub>2</sub>O,55682,mineral,Pale yellow–green,1.5,2.0,,Orthorhombic,Nmk,https://www.mindat.org/min-53417.html
53418,Bohuslavite,Fe<sup>3+</sup><sub>4</sub>(PO<sub>4</sub>)<sub>3</sub>(SO<sub>4</sub>)(OH) &middot; nH<sub>2</sub>O (15&#8804;n&#8804;24),0,mineral,Colourless to pinkish to lilac under incandescent light; white to yellowish under sunlight.,3.0,3.0,,Triclinic,Bhv,https://www.mindat.org/min-53418.html
53483,Tsikourasite,Mo<sub>3</sub>Ni<sub>2</sub>P<sub>1+x</sub> (x < 0.25),0,mineral,Light yellow in plane-polarized light,0.0,0.0,,Isometric,Tsi,https://www.mindat.org/min-53483.html
53538,Luxembourgite,AgCuPbBi<sub>4</sub>Se<sub>8</sub>,0,mineral,Gray,3.0,3.0,,Monoclinic,Lux,https://www.mindat.org/min-53538.html
